id,text,anger,fear,joy,sadness,surprise
,He knows what she said after the act.,0,0,1,0,1
,I fell out of the pool with my clothes on when I hit my hip or leg on the side of the pool.,0,1,0,0,1
,How did you meet her?,0,0,1,0,1
,The funeral home has been closed ever since.,0,1,0,1,1
,It seemed like a curious spirit.,0,1,0,0,1
,A friend set me up with a woman.,0,1,1,0,1
,I thought I had to be behind my back all the time.,0,1,0,0,1
,Pain is funny.,0,1,0,1,1
,He ran away from me after getting scared.,0,1,0,0,1
,"I shield my eyes for a moment, then neon color washes on my face -- slow-jawed, open-mouth awe.",0,0,1,0,1
,The children were told there was a great danger ahead.,0,1,0,0,1
,"When my cell phone buzzed in my pocket, my eyes fluttered.",0,0,0,0,1
,"It was a strange feeling, which was accumulating in my chest and head, and then everything changed and I couldn't go back.",0,1,0,0,1
,My mouth came out and I didn't see anything.,0,1,0,0,1
,I felt like I was about to get out of my way as the burst got stronger.,0,1,0,0,1
,Being on this side of the story was fun.,0,1,1,0,1
,Nobody lived there for a long time.,0,1,0,1,1
,"After a sigh of relief, grandma leaned forward and died.",0,1,0,1,1
,Logic told me that I should let them go.,0,1,0,0,1
,I made a terrible mistake.,0,1,0,1,1
,"I ate it naked, cooked it naked, drove it naked, and waited naked in the car.",0,1,0,0,1
,I'm crazy.,0,1,0,0,1
,There was something odd about the way he moved.,0,1,0,0,1
,We decided to calm down and think it was probably something when your phone rings.,0,1,0,0,1
,One of his roommates tried to kill his gay friend by putting alcohol in his drink.,1,1,0,1,1
,The witch snatched her broom and flew out of her window.,0,1,0,0,1
,He ran after the man at the foot of the driveway.,0,1,0,0,1
,We stop on the tracks.,0,1,0,0,1
,I was wrong.,0,1,0,1,1
,"He looked at the blood and said, ""mom!""",0,1,0,1,1
,He appeared at my door in a long coat with stockings and heels.,0,1,0,0,1
,The odds are very high.,0,0,1,0,1
,I noticed something in the snow when I started the run.,0,0,0,0,1
,I will remember the look of shock on his face for the rest of my life.,0,1,0,0,1
,He canceled his contract with them as well.,0,0,0,1,1
,There were no footprints in the snow.,0,1,0,1,1
,I couldn't put my hand on it.,0,1,0,0,1
,He let the animal into the house.,1,1,0,0,1
,What is a typical possession?,0,0,0,0,1
,I can see you.,0,1,0,0,1
,Everything is blamed for a faulty wiring.,0,0,0,0,1
,"I woke up with a strange noise in the corner of my room, so I looked over and saw a huge guy in a trench coat standing in the corner of my room.",0,1,0,0,1
,I will never forget that night.,0,1,0,1,1
,I saw four small grey-coloured beings with large dark eyes next to my side of the bed.,0,1,0,0,1
,"The lady with the aspiration kept getting her stuck on my tongue, so he made a weird duck sound, which made me laugh and delay the procedure.",0,1,1,0,1
,It was destroyed.,0,1,0,0,1
,I couldn't believe what I saw.,0,0,0,0,1
,I had a dream of a golden-haired child.,0,0,1,0,1
,She came to work the next day with a lot of injuries.,0,1,0,1,1
,No one came to see him.,1,1,0,1,1
,There was a lot of stuff in the house.,0,0,0,1,1
,I found five arrows in my chest.,0,1,0,1,1
,The universal answering machine is parallel.,0,0,0,0,1
,I had a strange nightmare when the file I was supposed to play became corrupted.,0,1,0,1,1
,"A replica native American village, a large interpretative center, and 100 hectares of old oak wood are on the property.",0,0,1,0,1
,Our hands are touching for five of my life.,0,0,1,0,1
,"A first-class seat was about $11k, and we paid $269 for our tickets.",1,0,0,0,1
,"I was told by the doctor that I was not going to make it because I was hit by something metal on the other drivers' car, even if my arm was broken.",1,1,0,1,1
,"My middle initial is ""L"" and my G-mail account is a separate letter.",0,0,1,0,1
,A gesture of welcome came back from the hand.,1,1,0,1,1
,"The sound was still going on, and it looked like it was right there.",0,1,0,0,1
,What did I see?,0,1,0,0,1
,It's over my head.,0,1,0,1,1
,I haven't seen my mother in years.,0,1,0,1,1
,"Even though I want the answer, no one seems to be talking about it.",1,1,0,1,1
,I felt that the zombie apocalypse began when I fell asleep in bed.,0,1,0,0,1
,We left that day.,0,1,0,0,1
,It was a clear night and we could see the stars.,0,0,1,0,1
,It was very strange.,0,1,0,0,1
,"Negative, you will never catch me.",0,1,1,0,1
,"I said, ""Hey wait for a second, one of the familiar song titles...""",0,0,1,0,1
,The person I saw was very dark.,0,1,0,0,1
,I saw it as well.,0,0,0,0,1
,"If I stand in front of the elevator bank, I will choose one and it will be the first to happen.",0,0,1,0,1
,The bright white light is no longer visible.,0,1,0,0,1
,I saw two green eyes as I sat down.,0,1,0,0,1
,There was Chinchilla Moop everywhere.,1,1,0,0,1
,"After about 30 seconds, something in my brain told me that my front door does not open by pressing the button on the key multiple times.",0,0,1,0,1
,He ran home after grabbing TERRIBLY.,0,1,0,0,1
,I fell to the ground when I tried to hit the wall.,0,1,0,0,1
,The strangest of these three stories.,0,0,0,0,1
,The best present I have ever received is a labrador puppy.,0,0,1,0,1
,"""Jeff, what is that?""",0,1,0,0,1
,"My parents kept screaming as I walked into the living room and started watching tv, a knife that was still dirty from my lung.",1,1,0,1,1
,I'm just a ghost in the shadows.,0,1,0,1,1
,I can see that there was nothing.,0,1,0,0,1
,The person becomes powerful.,0,1,0,0,1
,I've never found anything frightening.,0,1,0,0,1
,"I heard him say, ""I'm gonna get you!"" when I started running.",0,1,0,0,1
,Who lost a sock?,1,0,0,0,1
,There was a soft pink sky with the sun shining gently over the roofs and a black woman singing near me.,0,1,1,1,1
,He was confused about what happened.,0,1,0,0,1
,"When I was a child, we had to paint birds for art, I was pretty good in art, but a girl copied my exact, even though we had to do different things.",1,0,0,0,1
,You are the demon.,1,1,0,0,1
,There was no interaction with it.,1,0,0,0,1
,I ate one of the apples that I had when I brushed myself.,0,1,0,0,1
,He said it might be because of the new birth control pills that started after I left.,0,1,0,1,1
,I woke up with a chill that spread to the tip of my nose and a small note on my sheets.,0,1,0,0,1
,"As I put my foot on the soltiles, a dark figure ran from under the computer to the other corner of the hidden room.",0,1,0,0,1
,Things get weird after that.,0,1,0,0,1
,"I was told ""Spook"" was racist.",1,1,0,0,1
,I'll have an estimate of its height if I can illuminate the flying object.,0,1,0,0,1
,"I thought it was beautiful, but I was pretty sure it was extensions.",0,0,1,0,1
,Really?,1,1,0,0,1
,I met a lot of Canadians that night.,0,0,1,0,1
,"We were going to go to another lane about 10 times, but I ended up going backwards down the hill on my stomach.",0,1,0,0,1
,God knows how many times that boy was stabbed.,1,1,0,1,1
,Are we leaving?,0,1,0,0,1
,We start with the fly forward and smash through the park lock before stopping at the road edge.,0,1,1,0,1
,She wouldn't go to school for a week.,0,1,0,0,1
,His Croc had poop on it.,0,0,0,0,1
,"I tried to catch him, but he overtook me.",1,1,0,0,1
,I think he just wanted to scare me.,0,1,0,0,1
,He went to the hospital yesterday to get my brain punctured.,0,1,0,0,1
,"I stuck my legs to try to land the fall, but one was stuck on the side of the bike and the other was turned under me and I landed on my right knee and then skipped for about 8 feet.",1,1,0,1,1
,Did I come back?,0,1,0,0,1
,I welcomed the cold spray on my face when it got so hot.,0,0,1,0,1
,My babies are black.,0,1,0,0,1
,"He woke up and said, ""Turn on the light, it's here watching us.""",0,1,0,0,1
,My grandmother had a similar story.,0,0,0,0,1
,"In Mexico, the legend of chupacabra is large.",0,1,0,0,1
,A spot of light.,0,1,0,0,1
,"After giving him a hand in a friendly way, I changed the pattern of light behind my house.",0,1,1,0,1
,I called for him because Mr. Jackson told me to call him and I wanted to ask him not to call me.,0,0,1,0,1
,"When I was lost in a dark place that was unaware of reality, a clipboard was forced into my hands.",0,1,0,1,1
,I screamed when my back hit the wall and the shovel fell on the dirt.,0,1,0,1,1
,"I flew away, in the gutter, after shaking hands, at the Forsbergs house on Glover Road.",0,1,0,1,1
,The child was naked and bleeding on the floor.,1,1,0,1,1
,I did not live in a building with a 3H apartment.,0,0,0,0,1
,A sudden knocking at his side made him spin by fighting instinct to let his hand go.,1,1,0,0,1
,I traveled by mistake.,0,1,1,0,1
,It isn't even conscious.,0,0,0,0,1
,Nothing touched him.,0,1,0,0,1
,I went back to sleep after I freaked out.,0,1,0,0,1
,I told everyone that I would be at the bar the week before but no one showed up.,1,0,0,1,1
,She was hallucinating and throbbing in the bathroom stand.,0,1,0,1,1
,They did the same thing on Mother's Day.,1,0,0,0,1
,"When we heard a big explosion and saw a bright white flash, we decided to go back to the beach.",0,1,1,0,1
,We've probably seen meteorites with very steep angles of attack.,0,1,0,0,1
,A woman is going to have an abortion.,0,1,0,1,1
,I can still remember the back door lights of the truck passing in front of my eyes and the sound of the brakes as he drove recklessly.,1,1,0,0,1
,We were powerless against what happened.,0,1,0,1,1
,We got to a town that blew my mind.,0,0,1,0,1
,It never came up.,0,0,0,0,1
,The toilet won't flush.,1,1,0,0,1
,I remember seeing with my eyes closed when I was small.,0,1,1,0,1
,I can't figure it out.,0,1,0,1,1
,I buy a ticket for a mystery film at the theater and go through the back entrance to see the rest of the theater.,0,1,0,0,1
,I was caught with a bunch of Mary Janes.,1,1,0,1,1
,You start telling me how you dreamed Sears Tower would fall.,0,1,0,0,1
,She might not tell me anything after reading the comment.,0,1,0,0,1
,Do you have an excuse for being late?,1,0,0,0,1
,It was a strange experience.,0,1,0,1,1
,I was excited when I found a way to escape gravity and moved my bedroom as if I were on the International Space Station.,0,0,1,0,1
,The bus is gone.,0,1,0,1,1
,They probably knew what your father saw.,0,1,0,0,1
,"When I got out of the alley, I found a pair of brass anklets on my face.",1,1,0,0,1
,He had a broken forehead.,0,1,0,1,1
,A roommate and a girl are drunk.,1,1,0,0,1
,Nothing that made sense was checked.,0,1,0,1,1
,They decided to throw me a birthday party.,0,0,1,0,1
,The guy is being taken away by the police.,0,1,0,0,1
,I was told I'd be his wife one day.,0,0,1,0,1
,I look at his pictures and see something in my head.,0,0,1,0,1
,The gun fell off my hand and hit the grass as the attack ended.,1,1,0,1,1
,I closed my eyes and heard a noise.,0,1,0,0,1
,Nobody else in the class did.,0,0,0,1,1
,Jenny wanted me to go to the basement and play with her.,0,1,0,0,1
,One of the four-year-olds I replaced asked why I wore a belt around my waist.,0,0,0,0,1
,New fingers sprouted from the stump after I lost my hand.,0,1,0,1,1
,I could see them all.,0,0,1,0,1
,Is it too scary?,0,1,1,0,1
,The most prominent event in my head is not the most annoying feeling.,0,1,0,0,1
,He thought that his grandpa was still alive.,0,1,0,1,1
,"When he broke, he wrapped himself in thin hair on the back of my neck and left red marks on my temples, sending bits of steel from the rubber strip into my face.",1,1,0,0,1
,The tree is getting smaller.,0,1,0,0,1
,She woke up the next morning to find out what had happened.,0,1,0,0,1
,My parents were confused.,0,1,0,1,1
,I had a weird experience when the first drop of sweat hit my head.,0,1,0,0,1
,The scream turned into a hiccup of four alarms as I got rid of the alien.,0,1,0,1,1
,Extreme circumstances were involved in retrospect.,0,1,0,0,1
,He had no hair and was covered in grey skin.,0,1,0,0,1
,I've shrunk chewing gum.,0,1,1,0,1
,A small object fell to the ground after I farted.,0,0,1,0,1
,The second story is scary.,0,1,0,0,1
,My hand had the red figure open and I shot out a red ball of light.,0,0,0,0,1
,Is it six hours old?,0,0,0,0,1
,"Oh yes, shredded by hand can also be used.",0,0,1,0,1
,The house was almost burned to the ground on the weekends.,0,1,0,1,1
,The crowd goes crazy when the stranger crosses the finish line.,0,0,1,0,1
,We freaked out.,0,1,0,0,1
,I found myself laughing at the fact that Jesus would sign on the guest register every day.,0,0,1,0,1
,We were left alone in the vast emptiness of space because the Earth Base Delta no longer responded to our calls.,0,1,0,1,1
,It's frightening.,0,1,0,0,1
,I thought she was going to hit me.,1,1,0,0,1
,My dog growls like a big boy when we come to the porch.,0,1,0,0,1
,"People start singing ""fight, fight"" while others say it's not worth it.",1,1,0,0,1
,A little weird.,0,1,1,0,1
,"The guy started well, but soon became a heroin junkie.",1,1,0,1,1
,My mouth opened when the doctor turned around.,0,0,0,0,1
,"Not an objection, but very close.",1,1,0,0,1
,"He threatened to burn down my apartment, but it miraculously happened.",1,1,0,1,1
,"Before I could get hours of work done out of my mouth, a young famous artist of 24 stems in, his name is Silvery White.",0,0,0,0,1
,There was an incident at the Dyatlov Pass.,0,1,0,0,1
,I'm afraid to remember.,0,1,0,0,1
,I ran out and bought 4 tickets for the next show in Philidelphia PA after my jaw hit the ground.,0,0,1,0,1
,Someone is in danger.,0,1,0,1,1
,"I felt it, but I had to open my eyes to find it.",0,1,0,0,1
,We are also thieves.,0,1,0,0,1
,The police decoy is revealed to be my black car from 1977.,0,0,1,0,1
,Friends and I lived in a supposedly haunted hotel.,0,1,0,0,1
,"I broke my face with a box, I broke my lip, and I broke my glasses.",1,1,0,1,1
,"For years, this one has been following me.",0,1,0,1,1
,My cousin's house is decorated with circus clowns.,0,1,0,0,1
,This will probably be buried.,0,1,0,0,1
,The bride was floating in the corridor.,0,0,1,0,1
,"The hike was pleasant enough, went on a slight slope, enjoyed the landscape and the variety of Locusts, and I thought, ""Ah!""",0,1,1,0,1
